,Powerplant Name,gppd_idnr,Capacity (MW),Primary Fuel,Owner,Source,distance_to_water_km,Longitude,Latitude
1524,Caçú I,BRA0030025,130.0,Biomass,,Agência Nacional de Energia Elétrica (Brazil),14.95785894540613,-51.1913,-18.6013
1525,Ceasa-PE,BRA0030463,1.6,Oil,,Agência Nacional de Energia Elétrica (Brazil),2.094698258176329,-34.9225,-8.0668
1526,Cebrace Barra Velha,BRA0033418,2.7528,Oil,,Agência Nacional de Energia Elétrica (Brazil),9.773092324048706,-48.7047,-26.6347
1527,Cebrace Caçapava,BRA0033427,4.0,Oil,,Agência Nacional de Energia Elétrica (Brazil),2.8997071747152225,-45.7531,-23.1314
1528,Cebrace Jacarei,BRA0033425,2.4,Oil,,Agência Nacional de Energia Elétrica (Brazil),4.701717412095392,-45.9417,-23.2847
1529,Cedasa,BRA0029441,3.567,Oil,,Agência Nacional de Energia Elétrica (Brazil),51.91067550882429,-47.5205,-22.453
1530,Celpav II,BRA0000740,32.6,Oil,,Agência Nacional de Energia Elétrica (Brazil),34.55804521492973,-47.7725,-21.5487
1531,Celpav IV,BRA0002904,139.424,Gas,,Agência Nacional de Energia Elétrica (Brazil),1.2461660862788355,-45.981,-23.2949
1532,Celso Furtado (Antiga Termobahia Fase I),BRA0027263,185.891,Gas,,Agência Nacional de Energia Elétrica (Brazil),29.27044805394945,-38.5669,-12.7038
1533,Celso Ramos,BRA0000742,5.6,Hydro,,Agência Nacional de Energia Elétrica (Brazil),34.936870852458085,-52.2578,-26.7578
1534,Celulose Irani,BRA0000744,4.9,Biomass,,Agência Nacional de Energia Elétrica (Brazil),39.21441200067086,-51.7466,-26.9416
1535,Cencosud - GBarbosa - 153,BRA0032605,1.0,Oil,,Agência Nacional de Energia Elétrica (Brazil),10.01639293438855,-38.4431,-12.9159
1536,Cencosud - GBarbosa - 31,BRA0032617,1.44,Oil,,Agência Nacional de Energia Elétrica (Brazil),5.281093163145326,-38.4697,-12.9792
1537,Cencosud - GBarbosa - 35,BRA0032618,1.08,Oil,,Agência Nacional de Energia Elétrica (Brazil),4.111157236267315,-38.4486,-12.9914
1538,Cencosud - GBarbosa - 6,BRA0032643,1.08,Oil,,Agência Nacional de Energia Elétrica (Brazil),8.135337630618011,-37.0581,-10.9414
1539,Cencosud - GBarbosa - 81,BRA0032622,1.08,Oil,,Agência Nacional de Energia Elétrica (Brazil),5.885517387652043,-35.6999,-9.6312
1540,Cencosud - GBarbosa - 84,BRA0032624,1.08,Oil,,Agência Nacional de Energia Elétrica (Brazil),4.985003281667683,-35.7058,-9.6489
1541,Cencosud - M. Rodrigues - 10,BRA0032958,1.2,Oil,,Agência Nacional de Energia Elétrica (Brazil),2.0151676863681605,-38.3326,-12.9006
1542,Cencosud - M. Rodrigues - 607,BRA0032952,1.2,Oil,,Agência Nacional de Energia Elétrica (Brazil),1.3706220088103949,-40.5055,-9.4253
1543,Cencosud - M. Rodrigues - 806,BRA0030991,1.2,Oil,,Agência Nacional de Energia Elétrica (Brazil),10.1755181258618,-37.0828,-10.9386
1544,Cenibra,BRA0027941,100.0,Biomass,,Agência Nacional de Energia Elétrica (Brazil),12.850297156180153,-42.4745,-19.216
1545,Center Shopping Uberlândia,BRA0033982,2.1792,Oil,,Agência Nacional de Energia Elétrica (Brazil),43.027658686964486,-48.2594,-18.91
1546,Central Energética Ribeirão Preto (Antiga Galo Bravo),BRA0001016,9.0,Biomass,,Agência Nacional de Energia Elétrica (Brazil),4.300376506222375,-47.8166,-21.1112
1547,Central GH Engenheiro Bernardo Figueiredo,BRA0000884,2.25,Hydro,,Agência Nacional de Energia Elétrica (Brazil),50.38497138917461,-46.9075,-22.7392
1548,Central I,BRA0028914,1.557,Hydro,,Agência Nacional de Energia Elétrica (Brazil),104.27237431450229,-50.4114,-26.9197
1549,Central Mineirão,BRA0031760,1.4184,Solar,,Agência Nacional de Energia Elétrica (Brazil),13.618815775739831,-43.9711,-19.8656
1550,Central Olho D Água,BRA0028692,25.0,Biomass,,Agência Nacional de Energia Elétrica (Brazil),63.45743785585152,-35.2441,-7.4176
1551,Central Termelétrica de Geração (Antiga Forjasul),BRA0027794,1.8,Biomass,,Agência Nacional de Energia Elétrica (Brazil),102.123143633283,-52.5125,-30.54
1552,Central de Cogeração Shopping Caxias,BRA0030100,1.3,Gas,,Agência Nacional de Energia Elétrica (Brazil),17.917353861143386,-43.3025,-22.7818
1553,Centro Administrativo Farroupilha,BRA0030917,1.041,Oil,,Agência Nacional de Energia Elétrica (Brazil),90.3037020819761,-51.2205,-30.029
1554,Centro Oeste Iguatemi,BRA0029566,4.0,Biomass,,Agência Nacional de Energia Elétrica (Brazil),65.69538800466621,-54.3845,-23.1627
1555,Cepasa,BRA0031479,5.0,Biomass,,Agência Nacional de Energia Elétrica (Brazil),11.233030183451934,-35.0039,-8.1096
1556,Cerradão,BRA0029709,54.0,Biomass,,Agência Nacional de Energia Elétrica (Brazil),15.39140392864102,-49.1458,-19.9183
1557,Cerro Chato I (Antiga Coxilha Negra V),BRA0030348,30.0,Wind,,Agência Nacional de Energia Elétrica (Brazil),88.57016211024187,-55.7251,-30.8407
1558,Cerro Chato II (Antiga Coxilha Negra VI),BRA0030349,30.0,Wind,,Agência Nacional de Energia Elétrica (Brazil),88.11514340391875,-55.6856,-30.8485
1559,Cerro Chato III (Antiga Coxilha Negra VII),BRA0030350,30.0,Wind,,Agência Nacional de Energia Elétrica (Brazil),85.7833962133915,-55.7142,-30.8018
1560,Cerro Chato IV,BRA0030784,10.0,Wind,,Agência Nacional de Energia Elétrica (Brazil),88.6266018590911,-55.7558,-30.8327
1561,Cerro Chato V,BRA0030786,12.0,Wind,,Agência Nacional de Energia Elétrica (Brazil),86.13512986567686,-55.7556,-30.7957
1562,Cerro Chato VI,BRA0030756,24.0,Wind,,Agência Nacional de Energia Elétrica (Brazil),83.95738764759791,-55.6906,-30.783
1563,Cerro dos Trindade,BRA0030762,8.0,Wind,,Agência Nacional de Energia Elétrica (Brazil),89.79915319136259,-55.7527,-30.8512
1564,Cervejaria Petrópolis,BRA0030966,4.352,Oil,,Agência Nacional de Energia Elétrica (Brazil),26.143451094713104,-42.8644,-22.31
1565,Cervejaria Petrópolis - Alagoinhas,BRA0033331,3.1056,Oil,,Agência Nacional de Energia Elétrica (Brazil),59.61650647057964,-38.3436,-12.0843
1566,Cervejatia Petrópolis - Itapissuma,BRA0033204,3.1056,Oil,,Agência Nacional de Energia Elétrica (Brazil),9.798881337159878,-34.9166,-7.7943
1567,Cerâmica Urussanga,BRA0029784,2.448,Oil,,Agência Nacional de Energia Elétrica (Brazil),31.18377254315976,-49.3094,-28.5308
1568,Cerâmicos Fortaleza,BRA0029684,1.92,Oil,,Agência Nacional de Energia Elétrica (Brazil),53.70641060545444,-47.5515,-22.407
1569,Cesar Filho,BRA0031050,7.0,Hydro,,Agência Nacional de Energia Elétrica (Brazil),48.967432086312414,-61.1862,-12.2698
1570,Cesar Park Business Hotel/Globenergy,BRA0027996,2.1,Gas,,Agência Nacional de Energia Elétrica (Brazil),1.081910797430245,-46.5235,-23.459
1571,Cevasa,BRA0028458,54.0,Biomass,,Agência Nacional de Energia Elétrica (Brazil),37.07117362818096,-47.4218,-20.7478
1572,Chaminé,BRA0000753,18.0,Hydro,,Agência Nacional de Energia Elétrica (Brazil),78.20285137038204,-49.0606,-25.8153
1573,Chapadão Agroenergia,BRA0030041,92.0,Biomass,,Agência Nacional de Energia Elétrica (Brazil),4.784904863334759,-50.1965,-21.1994
1574,Chavantes,BRA0000764,414.0,Hydro,,Agência Nacional de Energia Elétrica (Brazil),0.0,-49.7314,-23.1286
1575,Chibarro,BRA0000768,2.6,Hydro,,Agência Nacional de Energia Elétrica (Brazil),52.9444267030974,-48.1472,-21.8881
1576,Chris Cintos,BRA0030367,4.0,Oil,,Agência Nacional de Energia Elétrica (Brazil),10.074146264474416,-46.6386,-23.6461
1577,Chupinguaia,BRA0000776,5.41,Oil,,Agência Nacional de Energia Elétrica (Brazil),37.502881493209706,-60.8889,-12.5333
1578,Chupinguaia,BRA0000775,1.27,Hydro,,Agência Nacional de Energia Elétrica (Brazil),40.25542095720755,-60.8928,-12.5694
1579,Chuí 09,BRA0031517,17.9,Wind,,Agência Nacional de Energia Elétrica (Brazil),5.341449089094034,-53.381,-33.6875
1580,Chuí I,BRA0030767,24.0,Wind,,Agência Nacional de Energia Elétrica (Brazil),7.932164198812678,-53.3936,-33.6565
1581,Chuí II,BRA0030790,22.0,Wind,,Agência Nacional de Energia Elétrica (Brazil),8.247420204522085,-53.4003,-33.6594
1582,Chuí IV,BRA0030754,22.0,Wind,,Agência Nacional de Energia Elétrica (Brazil),9.2442650766117,-53.4164,-33.6647
1583,Chuí V,BRA0030760,30.0,Wind,,Agência Nacional de Energia Elétrica (Brazil),9.48777526864985,-53.4218,-33.6681
1584,Cia Minuano,BRA0030685,1.016,Oil,,Agência Nacional de Energia Elétrica (Brazil),129.91653782541871,-51.9556,-29.3584
1585,Cia de Alimentos Ibituruna,BRA0031122,2.0,Oil,,Agência Nacional de Energia Elétrica (Brazil),3.816065049049378,-41.9541,-18.7794
1586,Cidade Nova,BRA0028923,15.6,Oil,,Agência Nacional de Energia Elétrica (Brazil),11.120799382647604,-59.9592,-3.0241
1587,Cidezal,BRA0028836,17.0,Hydro,,Agência Nacional de Energia Elétrica (Brazil),1.366366318479508,-59.0126,-13.37
1588,Citrosuco,BRA0028237,7.0,Biomass,,Agência Nacional de Energia Elétrica (Brazil),60.547032581394745,-48.3636,-21.5947
1589,Citrosuco,BRA0027925,2.3,Oil,,Agência Nacional de Energia Elétrica (Brazil),43.65198167193434,-47.3542,-22.5945
1590,Citrovita Catanduva,BRA0029572,19.824,Biomass,,Agência Nacional de Energia Elétrica (Brazil),45.331258425243846,-48.9635,-21.134
1591,Clealco Clementina,BRA0028247,11.2,Biomass,,Agência Nacional de Energia Elétrica (Brazil),41.00147854203493,-50.4216,-21.578
1592,Clealco Queiroz,BRA0030036,45.0,Biomass,,Agência Nacional de Energia Elétrica (Brazil),40.44667580857202,-50.2472,-21.8503
1593,Coaracy Nunes,BRA0000783,76.952,Hydro,,Agência Nacional de Energia Elétrica (Brazil),2.274213702125435,-51.2592,0.9031
1594,Cocais Grande,BRA0027728,10.0,Hydro,,Agência Nacional de Energia Elétrica (Brazil),35.91627856446618,-42.7672,-19.5319
1595,Cocal,BRA0027974,28.2,Biomass,,Agência Nacional de Energia Elétrica (Brazil),22.434399647353747,-50.7793,-22.47
1596,Cocal II,BRA0029713,131.3,Biomass,,Agência Nacional de Energia Elétrica (Brazil),8.852811983886719,-51.494,-22.5268
1597,Cocamar Maringá,BRA0029201,13.0,Biomass,,Agência Nacional de Energia Elétrica (Brazil),24.348167998736965,-51.9774,-23.4303
1598,Codajás,BRA0000788,3.656,Gas,,Agência Nacional de Energia Elétrica (Brazil),3.1371550966379345,-62.053,-3.8366
1599,Codora,BRA0030355,48.0,Biomass,,Agência Nacional de Energia Elétrica (Brazil),34.08427997539296,-49.158,-15.2714
1600,Codorna,BRA0000789,1.944,Hydro,,Agência Nacional de Energia Elétrica (Brazil),12.6902468683247,-43.8842,-20.1517
1601,Coelhos I,BRA0029086,4.8,Wind,,Agência Nacional de Energia Elétrica (Brazil),4.173206841092855,-34.9718,-6.5758
1602,Coelhos II,BRA0029090,4.8,Wind,,Agência Nacional de Energia Elétrica (Brazil),3.4286089408544287,-34.9674,-6.5701
1603,Coelhos III,BRA0029087,4.8,Wind,,Agência Nacional de Energia Elétrica (Brazil),2.8533278927727563,-34.9664,-6.5566
1604,Coelhos IV,BRA0029091,4.8,Wind,,Agência Nacional de Energia Elétrica (Brazil),4.725306114131302,-34.9747,-6.5814
1605,Cofercatu,BRA0028159,4.0,Biomass,,Agência Nacional de Energia Elétrica (Brazil),3.630366660715197,-51.3931,-22.8892
1606,Cogeracao Diesel - Cargilll de Castro Pr,BRA0033394,1.80115,Oil,,Agência Nacional de Energia Elétrica (Brazil),23.55248811589684,-49.8856,-24.7758
1607,Cogeração De Millus Av. Brasil,BRA0031675,3.69926,Gas,,Agência Nacional de Energia Elétrica (Brazil),9.99566752745248,-43.4408,-22.9192
1608,Cogeração International Paper - Fases I e II,BRA0000754,50.5,Oil,,Agência Nacional de Energia Elétrica (Brazil),57.27737222337775,-46.9605,-22.3563
1609,Coinbra - Frutesp,BRA0028328,5.0,Biomass,,Agência Nacional de Energia Elétrica (Brazil),31.942566325413583,-48.5072,-20.9295
1610,Coinbra - Frutesp,BRA0029168,8.0,Biomass,,Agência Nacional de Energia Elétrica (Brazil),62.29107261806996,-48.3421,-21.6335
1611,Colino 1,BRA0029004,11.0,Hydro,,Agência Nacional de Energia Elétrica (Brazil),78.59698497592271,-40.0853,-17.0778
1612,Colino 2,BRA0028997,16.0,Hydro,,Agência Nacional de Energia Elétrica (Brazil),77.70966412726598,-40.1047,-17.0725
1613,Colombo Ariranha,BRA0000796,105.5,Biomass,,Agência Nacional de Energia Elétrica (Brazil),46.21423698706317,-48.8296,-21.2116
1614,Colombo Ariranha 2,BRA0031112,40.0,Biomass,,Agência Nacional de Energia Elétrica (Brazil),46.30132125362405,-48.828,-21.2118
1615,Colombo Palestina,BRA0030032,15.0,Biomass,,Agência Nacional de Energia Elétrica (Brazil),16.20292488105753,-49.5898,-20.3107
1616,Colombo Santa Albertina,BRA0030267,50.0,Biomass,,Agência Nacional de Energia Elétrica (Brazil),5.0832966080895,-50.6662,-20.0361
1617,Color Visão do Brasil Indústria Acrílica,BRA0034017,2.4,Oil,,Agência Nacional de Energia Elétrica (Brazil),14.738359601736825,-50.5078,-21.2305
1618,Colorado,BRA0028094,52.76,Biomass,,Agência Nacional de Energia Elétrica (Brazil),13.20799484701537,-48.1755,-20.2792
1619,Colorado,BRA0000797,1.12,Hydro,,Agência Nacional de Energia Elétrica (Brazil),100.99589352135077,-52.9269,-28.6428
1620,Colorado do Oeste,BRA0000798,10.946,Oil,,Agência Nacional de Energia Elétrica (Brazil),38.79784163196758,-60.5186,-13.1149
1621,Colônia,BRA0030295,18.9,Wind,,Agência Nacional de Energia Elétrica (Brazil),4.982479748928924,-38.8784,-3.5422
1622,Combustol,BRA0028608,2.175,Oil,,Agência Nacional de Energia Elétrica (Brazil),2.034630548129024,-46.7439,-23.4864
1623,Comendador Venâncio,BRA0029111,1.6,Hydro,,Agência Nacional de Energia Elétrica (Brazil),36.29565461925976,-42.0833,-21.1667
1624,Comigo,BRA0030157,5.0,Biomass,,Agência Nacional de Energia Elétrica (Brazil),18.463564865412746,-49.7344,-15.4212
1625,Companhia Brasileira de Vidros Planos,BRA0033456,4.536,Oil,,Agência Nacional de Energia Elétrica (Brazil),26.13867105564669,-34.9747,-7.5084
1626,Companhia Maranhense de Refrigerantes - Varzea Grande,BRA0033594,4.0,Oil,,Agência Nacional de Energia Elétrica (Brazil),3.5642783121967074,-56.1544,-15.6103
1627,Complem,BRA0029997,1.246,Oil,,Agência Nacional de Energia Elétrica (Brazil),50.18594920453977,-49.1329,-17.6875
1628,Component,BRA0029136,1.62,Oil,,Agência Nacional de Energia Elétrica (Brazil),12.553365925936331,-46.6135,-23.682
1629,Comvap,BRA0029773,8.8,Biomass,,Agência Nacional de Energia Elétrica (Brazil),2.4711140701662333,-42.8765,-4.8503
1630,Condominio Edificio Faria Lima Financial Center,BRA0032645,1.8016,Oil,,Agência Nacional de Energia Elétrica (Brazil),5.742920457656184,-46.6736,-23.5822
1631,Condominio de Administraçao do Goiania Shopping,BRA0030187,3.64,Oil,,Agência Nacional de Energia Elétrica (Brazil),64.91333499480645,-49.2725,-16.7083
1632,Condomínio Canoas Shopping Center,BRA0029691,1.334,Oil,,Agência Nacional de Energia Elétrica (Brazil),95.0855122744058,-51.1745,-29.914
1633,Condomínio Civil Pantanal Shopping,BRA0029651,3.36,Oil,,Agência Nacional de Energia Elétrica (Brazil),3.515698281199498,-56.0875,-15.592
1634,Condomínio Edifício Nova São Paulo,BRA0032649,1.416,Oil,,Agência Nacional de Energia Elétrica (Brazil),9.50042210286739,-46.7015,-23.6288
1635,Condomínio Edifícios New York e Los Angeles,BRA0030989,2.0,Oil,,Agência Nacional de Energia Elétrica (Brazil),10.074146264474416,-46.6386,-23.6461
1636,Condomínio Edilício Pátio Belém,BRA0033045,1.28,Oil,,Agência Nacional de Energia Elétrica (Brazil),23.04213617839364,-48.5044,-1.4558
1637,Condomínio SP Market Center,BRA0030018,4.0,Oil,,Agência Nacional de Energia Elétrica (Brazil),12.76628364105479,-46.688,-23.674
1638,Condomínio Shopping Center Lapa,BRA0029659,1.92,Oil,,Agência Nacional de Energia Elétrica (Brazil),6.5218701693293415,-38.5015,-12.967
1639,Condomínio World Trade Center,BRA0029675,5.25,Gas,,Agência Nacional de Energia Elétrica (Brazil),7.459408866634805,-46.6874,-23.6032
1640,Condomínio do Castanheira Shopping Center,BRA0029786,2.56,Oil,,Agência Nacional de Energia Elétrica (Brazil),25.37581812497013,-48.3628,-1.3624
1641,Congonhal I,BRA0028036,1.616,Hydro,,Agência Nacional de Energia Elétrica (Brazil),32.597514852865885,-44.8422,-22.1128
1642,Conquista de Minas,BRA0030798,3.6,Biomass,,Agência Nacional de Energia Elétrica (Brazil),1.4070803150850573,-47.6159,-20.0167
1643,Conquista do Pontal,BRA0030024,110.0,Biomass,,Agência Nacional de Energia Elétrica (Brazil),37.52983600309659,-51.7568,-22.1202
1644,Conselvan,BRA0030928,1.0,Biomass,,Agência Nacional de Energia Elétrica (Brazil),92.71604900485274,-59.9203,-9.9266
1645,Consórcio Condomínio Catarina Fashion Outlet,BRA0032587,2.4,Oil,,Agência Nacional de Energia Elétrica (Brazil),2.804571784193784,-47.1528,-23.4166
1646,Contagem,BRA0028666,19.299,Gas,,Agência Nacional de Energia Elétrica (Brazil),20.876759539369704,-44.0061,-19.9432
1647,Contestado,BRA0029165,5.6,Hydro,,Agência Nacional de Energia Elétrica (Brazil),57.92402539443483,-51.7169,-26.6733
1648,Continental,BRA0031446,8.0,Biomass,,Agência Nacional de Energia Elétrica (Brazil),2.5107505308805544,-48.6887,-20.1818
1649,Coocarol,BRA0028041,4.0,Biomass,,Agência Nacional de Energia Elétrica (Brazil),7.647618743482733,-52.7003,-23.3652
1650,Cooper-Rubi,BRA0029153,2.4,Biomass,,Agência Nacional de Energia Elétrica (Brazil),26.80727285799424,-49.7488,-15.1754
1651,CooperSul,BRA0030222,1.44,Oil,,Agência Nacional de Energia Elétrica (Brazil),21.11659460930176,-52.474,-31.7595
1652,Cooperfrigo,BRA0028459,4.0,Biomass,,Agência Nacional de Energia Elétrica (Brazil),16.810755444337516,-49.8611,-21.5208
1653,Coopernavi,BRA0028107,12.0,Biomass,,Agência Nacional de Energia Elétrica (Brazil),41.24425362415519,-54.1924,-23.126
1654,Cooperval,BRA0028162,3.6,Biomass,,Agência Nacional de Energia Elétrica (Brazil),19.858785146201125,-51.6831,-23.6819
1655,Copa DOr,BRA0028960,1.6,Oil,,Agência Nacional de Energia Elétrica (Brazil),7.291373588329415,-43.1985,-22.899
1656,Copebrás Catalão,BRA0029262,14.8,Oil,,Agência Nacional de Energia Elétrica (Brazil),15.41800992587387,-47.9325,-18.166
1657,Copesul,BRA0000827,74.4,Oil,,Agência Nacional de Energia Elétrica (Brazil),123.80963851948476,-51.7085,-29.939
1658,Coplasa,BRA0030395,10.0,Biomass,,Agência Nacional de Energia Elétrica (Brazil),12.613335897060235,-49.9184,-21.0286
1659,Coprodia,BRA0028120,6.0,Biomass,,Agência Nacional de Energia Elétrica (Brazil),10.986628625702584,-57.8406,-13.781
1660,Coqueiral,BRA0029769,3.164,Hydro,,Agência Nacional de Energia Elétrica (Brazil),77.09025973986896,-49.0781,-27.5158
1661,Coqueirinho,BRA0030738,29.6,Wind,,Agência Nacional de Energia Elétrica (Brazil),139.27733906331497,-42.6287,-14.4199
1662,Coqueiros,BRA0030282,27.0,Wind,,Agência Nacional de Energia Elétrica (Brazil),0.7813525967969328,-39.9721,-2.8855
1663,Coraci,BRA0027896,1.384,Biomass,,Agência Nacional de Energia Elétrica (Brazil),29.76387069473745,-49.7627,-22.6751
1664,Corfio,BRA0030130,1.48,Oil,,Agência Nacional de Energia Elétrica (Brazil),75.81260278266082,-51.0058,-26.7716
1665,Corona,BRA0000835,18.0,Biomass,,Agência Nacional de Energia Elétrica (Brazil),43.44839854024018,-48.2793,-21.4163
1666,Coronel Araújo,BRA0029163,5.8,Hydro,,Agência Nacional de Energia Elétrica (Brazil),58.56077388289189,-51.7525,-26.6725
1667,Corredor do Senandes II,BRA0030842,21.6,Wind,,Agência Nacional de Energia Elétrica (Brazil),0.261761430716975,-52.327,-32.3862
1668,Corredor do Senandes III,BRA0030819,27.0,Wind,,Agência Nacional de Energia Elétrica (Brazil),1.882184666157461,-52.3555,-32.4127
1669,Corredor do Senandes IV,BRA0030840,29.7,Wind,,Agência Nacional de Energia Elétrica (Brazil),2.677429696251833,-52.342,-32.3689
1670,Corrente Grande,BRA0027842,14.0,Hydro,,Agência Nacional de Energia Elétrica (Brazil),33.74190012129553,-42.5167,-18.95
1671,Corrente Grande,BRA0030781,1.25,Hydro,,Agência Nacional de Energia Elétrica (Brazil),56.37348242566884,-42.724,-18.89
1672,Corrupião,BRA0030752,27.75,Wind,,Agência Nacional de Energia Elétrica (Brazil),136.0058639217266,-42.5853,-14.2927
1673,Corumbataí,BRA0000868,1.7,Hydro,,Agência Nacional de Energia Elétrica (Brazil),45.38096547648616,-47.6,-22.4833
1674,Corumbá I,BRA0000866,375.3,Hydro,,Agência Nacional de Energia Elétrica (Brazil),0.154404018117504,-48.531,-17.9893
1675,Corumbá III,BRA0028352,96.447,Hydro,,Agência Nacional de Energia Elétrica (Brazil),0.4463483334150206,-47.9419,-16.7861
1676,Corumbá IV,BRA0027795,127.0,Hydro,,Agência Nacional de Energia Elétrica (Brazil),0.2984661159758283,-48.1883,-16.3208
1677,Coruripe,BRA0029161,16.0,Biomass,,Agência Nacional de Energia Elétrica (Brazil),17.298909686396986,-36.2156,-9.9783
1678,Coruripe Energética - Filial Campo Florido,BRA0029703,30.0,Biomass,,Agência Nacional de Energia Elétrica (Brazil),26.280744847971427,-48.7295,-19.8089
